,date,invoice,price,times_viewed
419,2019-05-03,552163.5860555826,3.5475426621160224,5.210141394441735
420,2019-05-05,552285.8804780877,2.866401062416981,5.053120849933599
421,2019-05-06,552445.2236693092,4.952140430351076,5.330124575311438
422,2019-05-07,552641.2351121423,5.987838360402222,4.521268368136117
423,2019-05-08,552808.3445032334,3.5094650205761044,6.036449147560258
424,2019-05-09,552964.8376590331,4.349989821882936,6.3898218829516535
425,2019-05-10,553115.8154385965,3.478849122806993,6.08421052631579
426,2019-05-12,553188.8516687268,2.815030902348579,4.3906056860321385
427,2019-05-13,553336.9825978869,12.987955251709204,5.894344313238036
428,2019-05-14,553506.3555900621,5.2363871635610835,5.716873706004141
429,2019-05-15,553670.4150805271,3.894626647144929,6.455344070278184
430,2019-05-16,553839.2996408414,3.981985633658258,6.083119548486403
431,2019-05-17,553994.8414526129,3.5165987599645576,7.1886625332152345
432,2019-05-19,554094.1400255754,2.939079283887453,6.033887468030691
433,2019-05-20,554227.077764277,7.660340218712064,5.219927095990279
434,2019-05-21,554460.3445714286,4.166365714285689,4.885142857142857
435,2019-05-22,554640.4992435704,3.444546142208761,5.505295007564296
436,2019-05-23,554790.0741503604,4.4077548918640455,6.394438722966014
437,2019-05-24,554930.9324786324,4.448068376068362,5.700854700854701
438,2019-05-26,554988.1946202532,2.7153322784810245,4.166139240506329
439,2019-05-28,555102.2302888369,3.9659484777517444,5.2076502732240435
440,2019-05-29,555246.9052197802,4.004945054945031,3.864010989010989
441,2019-05-30,555355.7531486147,4.44903022670025,4.956549118387909
442,2019-05-31,555476.3344988344,3.797680652680646,5.573426573426573
443,2019-06-02,555548.8295964126,3.179372197309393,5.7757847533632285
444,2019-06-03,555656.6851098454,3.8490642799023336,5.763222131814484
445,2019-06-04,555852.1583592938,3.5245327102803583,5.151090342679128
446,2019-06-05,556050.076493339,4.638856897292685,5.280618822518264
447,2019-06-06,556213.2643243243,4.150670270270239,6.023243243243243
448,2019-06-07,556393.8125585754,41.67865042174282,5.491096532333645
449,2019-06-09,556480.9702325581,2.8454325581395286,4.452093023255814
450,2019-06-10,556569.7058423914,4.080278532608679,5.4728260869565215
451,2019-06-11,556774.3453056081,4.0550472589791955,4.4763705103969755
452,2019-06-12,556893.7607683353,4.362735739231655,5.221187427240978
453,2019-06-13,557055.8696219035,3.584067796610145,6.329856584093872
454,2019-06-14,557201.501560874,3.242549427679493,6.9219562955254945
455,2019-06-16,557286.5655526993,2.9542930591259533,5.987146529562982
456,2019-06-17,557438.1861386138,7.4966287128713125,4.680693069306931
457,2019-06-18,557618.0,4.364232769830926,4.78998699609883
458,2019-06-19,557750.1002949852,3.5337069813175983,7.021632251720748
459,2019-06-20,557895.1910795743,3.262458185504273,5.332995438418652
460,2019-06-21,558039.4677574591,14.678354186718016,6.1645813282001924
461,2019-06-23,558096.4957627119,3.6639971751412426,3.884180790960452
462,2019-06-24,558185.7698815566,3.958697123519458,4.358714043993232
463,2019-06-25,558334.711409396,5.0494151486097705,6.524448705656759
464,2019-06-26,558455.3998527246,3.6105817378497704,4.727540500736377
465,2019-06-27,558579.0962962963,3.394679012345656,5.824074074074074
466,2019-06-28,558695.4264849075,3.4767283349561784,5.393378773125608
467,2019-06-30,558759.9418604651,2.980033222591377,4.209302325581396
468,2019-07-01,558842.4472727273,4.263109090909072,4.221363636363637
469,2019-07-02,559028.6003633061,4.289118982742956,4.62079927338783
470,2019-07-03,559132.0859030837,2.8400825991189387,5.101321585903084
471,2019-07-04,559311.1902061856,3.4198144329896634,5.4628865979381445
472,2019-07-05,559471.4110429448,4.568711656441695,4.9822085889570555
473,2019-07-07,559540.6085365854,2.4099268292683003,3.4634146341463414
474,2019-07-08,559663.2627062707,2.9391287128712755,5.435643564356436
475,2019-07-09,559797.7906418716,3.9598200359927964,4.38872225554889
476,2019-07-10,559897.8733003709,9.880296662546378,5.132880098887515
477,2019-07-11,560030.6084198385,3.2448961937716105,5.685121107266436
478,2019-07-12,560195.1311619718,4.221980633802799,4.313380281690141
479,2019-07-14,560255.2147435897,2.674631410256403,5.042467948717949
480,2019-07-15,560379.8657117279,12.290282005371537,4.542076991942704
481,2019-07-16,560533.5902819436,3.226406718656249,7.128974205158968
482,2019-07-17,560724.4044665012,5.447970223325096,4.779156327543424
483,2019-07-18,560851.8656050955,4.287936305732476,6.884076433121019
484,2019-07-19,560959.4335126826,3.2055956956187623,5.303612605687932
485,2019-07-21,561049.6382222222,2.8317777777777677,6.379555555555555
486,2019-07-22,561170.1228160328,4.061007194244591,4.796505652620761
487,2019-07-23,561315.6896012509,3.258194683346353,5.953088350273651
488,2019-07-24,561478.6187450357,3.1184432088959406,5.923749007148531
489,2019-07-25,561624.7654952076,3.209936102236392,6.649840255591054
490,2019-07-26,561764.382847038,3.2112643678160837,6.6772767462422635
491,2019-07-28,561884.743509048,2.4785680566483013,5.510621557828482
492,2019-07-29,561975.5625,3.6454499999999785,5.854166666666667
493,2019-07-30,562083.57706355,11.961110299488718,6.203067932797662
494,2019-07-31,562199.3448717949,3.182647435897408,6.072435897435898
